('3', '3', '3')
('141', '141', '195')
('140', '5', '3')
('140', '3', '54')
('140', '3', '240')
('140', '140', '78')
('13', '5', '3')
('13', '13', '5')
('125', '91', '78')
('125', '91', '6')
('125', '91', '102')
('125', '5', '6')
('122', '33', '5')
('122', '33', '195')
('122', '174', '174')
('120', '6', '54')
('120', '6', '142')
('120', '4', '3')
('120', '174', '174')
('119', '175', '175')
('118', '221', '6')
('114', '195', '42')
('114', '120', '4')
('11', '11', '33')
('102', '3', '7')
('102', '201', '202')
('102', '195', '5')
('10', '10', '4')
('91', '6', '192')
('91', '45', '174')
('91', '4', '11')
('91', '340', '340')
('91', '3', '33')
('91', '197', '195')
('91', '195', '4')
('91', '192', '5')
('91', '141', '6')
('91', '102', '221')
('85', '85', '174')
('78', '78', '42')
('78', '78', '221')
('78', '45', '195')
('78', '42', '160')
('78', '265', '196')
('78', '219', '174')
('7', '91', '195')
('7', '4', '7')
('7', '308', '7')
('7', '3', '102')
('7', '174', '3')
('7', '120', '7')
('66', '20', '33')
('63', '41', '221')
('6', '91', '340')
('6', '91', '120')
('6', '7', '7')
('6', '7', '6')
('6', '7', '4')
('6', '6', '196')
('6', '6', '102')
('6', '54', '6')
('6', '54', '197')
('6', '45', '91')
('6', '42', '221')
('6', '39', '196')
('6', '3', '125')
('6', '240', '4')
('6', '195', '4')
('6', '195', '199')
('6', '12', '195')
('6', '114', '63')
('6', '102', '4')
('54', '54', '197')
('54', '5', '6')
('54', '45', '192')
('54', '3', '45')
('54', '265', '168')
('54', '212', '15')
('54', '122', '4')
('54', '102', '102')
('5', '6', '174')
('5', '6', '168')
('5', '5', '175')
('5', '5', '168')
('5', '240', '5')
('5', '195', '33')
('5', '140', '195')
('5', '13', '5')
('5', '125', '5')
('5', '125', '45')
('5', '120', '63')
('45', '78', '13')
('45', '66', '20')
('45', '5', '192')
('45', '45', '66')
('45', '45', '33')
('45', '33', '196')
('45', '3', '5')
('45', '3', '4')
('45', '221', '197')
('45', '175', '42')
('45', '140', '195')
('45', '13', '195')
('42', '3', '6')
('42', '175', '3')
('42', '120', '7')
('41', '6', '6')
('41', '54', '212')
('41', '41', '6')
('41', '41', '54')
('41', '221', '63')
('4', '91', '45')
('4', '4', '38')
('4', '4', '13')
('4', '4', '122')
('4', '33', '3')
('4', '33', '265')
('4', '3', '54')
('4', '268', '268')
('4', '265', '78')
('4', '240', '5')
('4', '221', '78')
('4', '221', '168')
('4', '195', '3')
('4', '195', '220')
('4', '176', '3')
('4', '175', '5')
('4', '140', '5')
('4', '122', '122')
('39', '196', '5')
('38', '78', '175')
('331', '4', '240')
('331', '4', '168')
('33', '5', '45')
('33', '5', '4')
('33', '3', '91')
('33', '3', '125')
('33', '195', '140')
('33', '192', '3')
('33', '192', '197')
('301', '301', '300')
('3', '91', '197')
('3', '91', '195')
('3', '6', '85')
('3', '6', '201')
('3', '6', '11')
('3', '5', '91')
('3', '45', '64')
('3', '45', '4')
('3', '4', '91')
('3', '4', '308')
('3', '38', '78')
('3', '33', '265')
('3', '3', '13')
('3', '221', '140')
('3', '197', '54')
('3', '197', '4')
('3', '195', '91')
('3', '195', '33')
('3', '168', '54')
('3', '142', '142')
('3', '140', '191')
('3', '13', '13')
('3', '102', '6')
('27', '174', '13')
('268', '268', '268')
('265', '5', '4')
('265', '4', '13')
('265', '240', '4')
('265', '168', '5')
('255', '265', '256')
('240', '42', '120')
('240', '3', '3')
('240', '3', '265')
('221', '6', '240')
('221', '42', '120')
('221', '41', '41')
('221', '4', '240')
('221', '3', '45')
('221', '221', '41')
('221', '220', '195')
('221', '175', '174')
('221', '118', '6')
('221', '102', '4')
('220', '5', '3')
('220', '220', '197')
('212', '15', '54')
('202', '175', '13')
('202', '168', '102')
('201', '202', '175')
('201', '199', '3')
('201', '195', '201')
('200', '201', '202')
('20', '33', '5')
('199', '200', '201')
('197', '63', '41')
('197', '6', '192')
('197', '6', '13')
('197', '6', '125')
('197', '45', '6')
('197', '197', '5')
('197', '195', '6')
('197', '192', '168')
('197', '140', '45')
('197', '140', '140')
('196', '195', '40')
('196', '10', '6')
('195', '91', '91')
('195', '5', '120')
('195', '42', '41')
('195', '4', '78')
('195', '307', '175')
('195', '3', '91')
('195', '3', '33')
('195', '199', '54')
('195', '168', '54')
('195', '162', '162')
('195', '140', '6')
('195', '125', '125')
('192', '5', '33')
('192', '5', '125')
('192', '45', '78')
('192', '45', '195')
('192', '4', '13')
('192', '3', '91')
('192', '197', '197')
('192', '195', '3')
('192', '13', '195')
('191', '221', '63')
('180', '91', '91')
('175', '5', '3')
('175', '4', '195')
('175', '208', '175')
('175', '195', '6')
('175', '195', '45')
('175', '120', '120')
('174', '6', '91')
('174', '6', '175')
('174', '5', '5')
('174', '42', '120')
('174', '3', '45')
('174', '191', '45')
('174', '175', '6')
('174', '120', '3')
('168', '78', '240')
('168', '54', '168')
('168', '5', '3')
('168', '42', '4')
('168', '331', '4')
('168', '3', '45')
('168', '292', '292')
('168', '265', '42')
('168', '265', '4')
('168', '168', '54')
('168', '102', '331')
('162', '54', '122')
('162', '195', '162')
('162', '162', '195')
('15', '54', '54')
('142', '4', '4')
('142', '3', '38')
('142', '174', '3')
('142', '142', '174')
('141', '6', '141')
('140', '6', '33')
('140', '45', '175')
('140', '3', '219')
('140', '3', '175')
('140', '195', '192')
('140', '191', '221')
('140', '140', '120')
('13', '78', '265')
('13', '45', '5')
('13', '3', '3')
('13', '175', '54')
('13', '102', '168')
('125', '91', '3')
('125', '5', '197')
('125', '45', '3')
('125', '192', '5')
('125', '175', '5')
('125', '125', '33')
('125', '125', '258')
('125', '125', '175')
('122', '4', '5')
('122', '4', '4')
('122', '331', '120')
('122', '122', '331')
('120', '7', '6')
('120', '7', '174')
('12', '195', '6')
('118', '6', '6')
('118', '45', '6')
('114', '6', '120')
('114', '120', '221')
('114', '120', '195')
('114', '114', '195')
('114', '11', '45')
('11', '3', '3')
('102', '6', '78')
('102', '5', '197')
('102', '3', '240')
('102', '146', '146')
('102', '13', '168')
('102', '122', '33')
('102', '102', '42')
('102', '102', '195')
('102', '102', '122')
('10', '91', '4')
('10', '5', '4')
('10', '4', '6')
('10', '118', '6')
('10', '10', '91')
('91', '60', '5')
('91', '6', '4')
('91', '6', '33')
('91', '6', '206')
('91', '45', '64')
('91', '4', '5')
('91', '4', '45')
('91', '4', '240')
('91', '3', '140')
('91', '201', '102')
('91', '196', '195')
('91', '195', '45')
('91', '192', '6')
('91', '168', '54')
('85', '78', '5')
('85', '40', '195')
('85', '196', '5')
('85', '195', '174')
('78', '4', '42')
('78', '3', '168')
('78', '219', '6')
('78', '140', '4')
('7', '91', '3')
('7', '91', '122')
('7', '78', '168')
('7', '7', '195')
('7', '308', '4')
('7', '3', '42')
('7', '240', '5')
('7', '195', '33')
('7', '195', '120')
('63', '5', '120')
('63', '4', '120')
('63', '120', '63')
('63', '11', '45')
('60', '5', '221')
('6', '91', '60')
('6', '91', '54')
('6', '7', '175')
('6', '6', '37')
('6', '45', '175')
('6', '4', '195')
('6', '38', '5')
('6', '33', '197')
('6', '3', '168')
('6', '265', '102')
('6', '240', '78')
('6', '221', '195')
('6', '199', '201')
('6', '197', '220')
('6', '195', '54')
('6', '195', '33')
('6', '195', '240')
('6', '191', '6')
('6', '175', '120')
('6', '174', '45')
('6', '168', '3')
('6', '140', '3')
('6', '125', '140')
('6', '125', '102')
('6', '114', '4')
('6', '114', '3')
('54', '6', '42')
('54', '54', '3')
('54', '3', '120')
('54', '195', '201')
('54', '140', '45')
('5', '6', '191')
('5', '5', '78')
('5', '42', '6')
('5', '4', '13')
('5', '3', '19')
('5', '3', '168')
('5', '3', '142')
('5', '221', '54')
('5', '221', '120')
('5', '221', '10')
('5', '197', '91')
('5', '195', '120')
('5', '174', '102')
('5', '168', '168')
('5', '142', '3')
('5', '140', '5')
('5', '140', '27')
('5', '125', '33')
('5', '114', '5')
('5', '102', '168')
('45', '45', '19')
('45', '45', '140')
('45', '331', '195')
('45', '3', '7')
('45', '3', '175')
('45', '199', '5')
('45', '199', '200')
('45', '199', '102')
('45', '195', '140')
('45', '192', '192')
('45', '175', '120')
('45', '174', '45')
('45', '141', '141')
('42', '221', '5')
('42', '221', '4')
('42', '120', '142')
('40', '6', '195')
('4', '91', '78')
('4', '78', '195')
('4', '7', '78')
('4', '6', '168')
('4', '42', '4')
('4', '4', '221')
('4', '33', '195')
('4', '3', '195')
('4', '265', '6')
('4', '240', '265')
('4', '221', '118')
('4', '195', '175')
('4', '175', '195')
('4', '175', '120')
('4', '148', '140')
('4', '140', '221')
('4', '140', '195')
('4', '140', '13')
('4', '13', '5')
('4', '118', '118')
('4', '102', '6')
('4', '10', '10')
('39', '5', '197')
('38', '4', '4')
('331', '4', '6')
('331', '4', '3')
('331', '195', '195')
('33', '197', '3')
('33', '197', '192')
('33', '196', '33')
('33', '175', '120')
('33', '168', '3')
('33', '168', '146')
('311', '78', '4')
('308', '3', '162')
('301', '301', '221')
('301', '301', '220')
('301', '295', '301')
('301', '220', '301')
('30', '4', '3')
('3', '91', '45')
('3', '78', '6')
('3', '78', '240')
('3', '7', '91')
('3', '7', '240')
('3', '7', '195')
('3', '7', '174')
('3', '5', '125')
('3', '4', '142')
('3', '331', '120')
('3', '240', '4')
('3', '221', '197')
('3', '219', '140')
('3', '192', '45')
('3', '192', '140')
('3', '174', '33')
('3', '140', '4')
('3', '125', '5')
('295', '301', '301')
('266', '265', '102')
('265', '33', '5')
('265', '3', '201')
('265', '265', '6')
('265', '196', '240')
('265', '146', '265')
('265', '102', '221')
('240', '6', '4')
('240', '6', '168')
('240', '331', '240')
('240', '265', '4')
('240', '240', '45')
('240', '240', '311')
('240', '219', '175')
('240', '140', '3')
('221', '66', '54')
('221', '6', '4')
('221', '6', '168')
('221', '5', '42')
('221', '45', '3')
('221', '4', '6')
('221', '33', '221')
('221', '301', '301')
('221', '3', '5')
('3', '3', '3')
('4', '4', '4')
('195', '195', '195')
('240', '240', '240')
('180', '180', '180')
('221', '221', '221')
('78', '78', '78')
('6', '6', '6')
('174', '174', '174')
('4', '3', '4')
('5', '197', '192')
('3', '197', '192')
('5', '3', '197')
('192', '192', '6')
('197', '192', '192')
('6', '33', '5')
('192', '6', '33')
('33', '5', '3')
('3', '6', '91')
('3', '3', '6')
('5', '5', '5')
('3', '4', '4')
('125', '125', '125')
('197', '192', '3')
('4', '4', '3')
('265', '240', '240')
('175', '175', '175')
('3', '4', '3')
('5', '195', '5')
('78', '265', '240')
('102', '102', '102')
('45', '45', '45')
('195', '5', '195')
('240', '240', '196')
('192', '3', '3')
('192', '192', '192')
('6', '91', '195')
('168', '3', '3')
('195', '5', '5')
('240', '196', '78')
('265', '265', '265')
('91', '195', '5')
('6', '91', '5')
('33', '33', '33')
('168', '102', '102')
('196', '78', '265')
('91', '5', '197')
('195', '5', '197')
('3', '3', '4')
('54', '54', '54')
('197', '192', '6')
('102', '168', '102')
('168', '146', '168')
('195', '195', '5')
('196', '196', '196')
('3', '6', '195')
('4', '3', '3')
('168', '102', '168')
('6', '195', '195')
('3', '265', '168')
('6', '195', '5')
('192', '3', '6')
('240', '240', '78')
('3', '3', '168')
('3', '6', '5')
('102', '102', '168')
('146', '168', '3')
('168', '168', '168')
('6', '5', '197')
('6', '3', '6')
('5', '197', '3')
('195', '5', '3')
('168', '168', '102')
('197', '3', '6')
('195', '195', '3')
('3', '3', '45')
('5', '3', '6')
('5', '5', '195')
('45', '3', '3')
('265', '168', '265')
('3', '45', '3')
('3', '3', '265')
('5', '5', '197')
('3', '6', '3')
('102', '168', '168')
('5', '3', '3')
('125', '125', '91')
('3', '168', '146')
('33', '5', '197')
('265', '168', '3')
('1', '1', '1')
('3', '168', '3')
('33', '192', '33')
('6', '3', '3')
('192', '33', '5')
('168', '3', '168')
('5', '197', '5')
('11', '45', '33')
('240', '78', '265')
('240', '78', '240')
('195', '5', '221')
('102', '102', '6')
('240', '265', '240')
('192', '6', '192')
('45', '33', '192')
('140', '3', '140')
('6', '91', '6')
('78', '168', '102')
('140', '140', '6')
('197', '5', '197')
('3', '140', '3')
('78', '78', '265')
('6', '5', '3')
('240', '240', '265')
('195', '3', '3')
('221', '197', '192')
('197', '3', '3')
('3', '140', '140')
('243', '125', '125')
('192', '243', '125')
('4', '142', '3')
('240', '196', '240')
('142', '3', '3')
('42', '120', '6')
('192', '3', '197')
('168', '4', '168')
('102', '78', '168')
('3', '45', '45')
('5', '197', '197')
('42', '221', '221')
('3', '195', '195')
('195', '3', '6')
('5', '195', '195')
('3', '197', '3')
('142', '4', '142')
('5', '221', '197')
('3', '142', '4')
('3', '3', '142')
('221', '6', '221')
('252', '252', '252')
('265', '102', '102')
('197', '197', '192')
('102', '265', '168')
('102', '102', '3')
('6', '6', '195')
('265', '265', '168')
('33', '195', '5')
('3', '6', '6')
('195', '3', '195')
('6', '6', '168')
('168', '265', '102')
('45', '45', '3')
('168', '42', '221')
('3', '168', '102')
('168', '168', '3')
('102', '6', '6')
('140', '3', '3')
('192', '6', '125')
('4', '140', '4')
('197', '192', '140')
('175', '120', '175')
('308', '3', '4')
('5', '54', '140')
('192', '6', '5')
('3', '195', '3')
('168', '3', '102')
('120', '6', '3')
('102', '6', '102')
('4', '168', '42')
('3', '54', '54')
('3', '3', '195')
('168', '146', '3')
('168', '102', '78')
('168', '102', '6')
('4', '4', '7')
('3', '168', '168')
('265', '3', '265')
('168', '265', '78')
('221', '221', '168')
('309', '3', '54')
('140', '4', '140')
('196', '240', '240')
('168', '168', '146')
('6', '6', '5')
('5', '5', '6')
('54', '54', '309')
('6', '5', '5')
('6', '168', '4')
('5', '221', '6')
('4', '265', '265')
('4', '7', '308')
('54', '309', '3')
('7', '308', '3')
('6', '5', '6')
('3', '6', '33')
('102', '102', '265')
('54', '140', '3')
('6', '192', '243')
('3', '102', '168')
('175', '175', '3')
('311', '240', '240')
('78', '240', '265')
('6', '221', '63')
('175', '3', '175')
('140', '6', '195')
('6', '102', '102')
('102', '3', '168')
('45', '5', '197')
('192', '125', '192')
('33', '195', '33')
('174', '174', '175')
('195', '33', '195')
('265', '78', '78')
('265', '102', '265')
('168', '54', '102')
('195', '5', '54')
('175', '175', '120')
('146', '168', '146')
('6', '6', '3')
('196', '240', '78')
('5', '5', '3')
('78', '4', '78')
('265', '168', '168')
('54', '102', '6')
('78', '240', '240')
('6', '195', '3')
('5', '6', '6')
('91', '91', '91')
('265', '168', '102')
('120', '175', '175')
('6', '192', '192')
('175', '174', '175')
('195', '196', '196')
('3', '19', '3')
('45', '3', '45')
('3', '195', '5')
('168', '265', '168')
('3', '265', '3')
('19', '3', '19')
('192', '6', '91')
('91', '6', '195')
('6', '33', '195')
('6', '125', '125')
('45', '3', '6')
('197', '192', '125')
('3', '3', '5')
('3', '3', '19')
('3', '175', '175')
('265', '221', '221')
('19', '3', '3')
('3', '3', '102')
('240', '174', '174')
('195', '6', '195')
('102', '221', '221')
('4', '175', '175')
('258', '311', '240')
('240', '240', '174')
('175', '191', '122')
('174', '175', '191')
('5', '6', '5')
('120', '6', '6')
('6', '63', '6')
('45', '45', '91')
('45', '45', '5')
('4', '6', '91')
('221', '265', '265')
('221', '221', '265')
('102', '168', '54')
('91', '258', '311')
('3', '19', '19')
('146', '168', '168')
('125', '91', '258')
('102', '168', '3')
('196', '196', '195')
('91', '6', '6')
('91', '195', '195')
('5', '220', '5')
('19', '19', '3')
('5', '221', '221')
('4', '240', '240')
('168', '240', '3')
('140', '197', '192')
('6', '11', '45')
('195', '195', '196')
('4', '168', '168')
('192', '192', '243')
('168', '3', '265')
('13', '13', '13')
('125', '192', '6')
('45', '195', '195')
('195', '5', '6')
('195', '195', '6')
('175', '4', '175')
('6', '174', '174')
('240', '78', '78')
('197', '192', '4')
('221', '63', '6')
('3', '265', '265')
('265', '168', '146')
('221', '142', '4')
('4', '78', '4')
('19', '19', '19')
('33', '33', '3')
('3', '33', '33')
('221', '221', '142')
('140', '140', '3')
('78', '240', '196')
('7', '142', '7')
('102', '6', '265')
('3', '3', '78')
('3', '3', '140')
('6', '265', '78')
('33', '33', '5')
('219', '219', '219')
('175', '175', '45')
('140', '6', '3')
('175', '195', '175')
('301', '301', '301')
('240', '3', '240')
('192', '140', '91')
('140', '91', '6')
('3', '240', '240')
('220', '6', '5')
('140', '140', '140')
('11', '11', '11')
('102', '265', '102')
('6', '5', '221')
('13', '102', '102')
('102', '102', '13')
('6', '91', '33')
('3', '175', '4')
('146', '3', '3')
('13', '195', '195')
('102', '13', '102')
('54', '140', '197')
('5', '5', '91')
('5', '220', '220')
('45', '91', '195')
('180', '125', '180')
('125', '91', '5')
('265', '240', '78')
('197', '140', '3')
('168', '3', '4')
('91', '45', '45')
('6', '45', '45')
('45', '175', '175')
('125', '91', '45')
('102', '102', '78')
('4', '221', '221')
('195', '195', '140')
('195', '3', '140')
('195', '120', '114')
('142', '4', '221')
('5', '5', '220')
('78', '265', '265')
('3', '102', '3')
('265', '265', '240')
('240', '265', '221')
('3', '176', '162')
('168', '168', '265')
('78', '168', '146')
('63', '6', '63')
('220', '5', '220')
('176', '162', '3')
('6', '195', '6')
('192', '125', '125')
('240', '240', '102')
('221', '3', '3')
('175', '175', '195')
('120', '114', '63')
('120', '114', '120')
('45', '45', '175')
('220', '5', '5')
('125', '180', '125')
('265', '78', '168')
('220', '220', '6')
('175', '175', '5')
('162', '3', '176')
('195', '3', '45')
('221', '168', '3')
('220', '195', '195')
('195', '140', '140')
('102', '3', '265')
('78', '3', '3')
('220', '220', '220')
('195', '6', '6')
('175', '5', '175')
('102', '6', '195')
('91', '5', '5')
('91', '5', '221')
('63', '6', '221')
('27', '174', '27')
('221', '221', '33')
('3', '78', '3')
('3', '6', '45')
('265', '78', '265')
('195', '102', '102')
('142', '7', '142')
('78', '265', '102')
('5', '6', '195')
('3', '5', '3')
('196', '195', '195')
('197', '197', '197')
('174', '175', '162')
('78', '196', '78')
('78', '180', '180')
('5', '63', '6')
('195', '13', '195')
('102', '3', '3')
('91', '33', '33')
('63', '6', '11')
('91', '195', '102')
('5', '140', '197')
('265', '265', '4')
('240', '102', '168')
('195', '195', '120')
('162', '195', '13')
('13', '175', '174')
('195', '195', '4')
('140', '3', '6')
('45', '6', '5')
('4', '4', '6')
('4', '78', '78')
('195', '195', '13')
('195', '175', '175')
('195', '13', '175')
('175', '45', '45')
('175', '45', '175')
('146', '3', '168')
('114', '120', '114')
('5', '3', '5')
('3', '5', '5')
('192', '4', '4')
('192', '3', '140')
('175', '162', '195')
('91', '6', '5')
('5', '6', '91')
('33', '33', '195')
('265', '3', '3')
('168', '7', '3')
('102', '6', '5')
('265', '265', '140')
('196', '78', '240')
('114', '42', '120')
('85', '85', '85')
('5', '91', '195')
('3', '3', '33')
('240', '240', '4')
('192', '6', '45')
('7', '175', '175')
('5', '6', '3')
('4', '168', '4')
('33', '3', '33')
('3', '45', '6')
('195', '6', '91')
('3', '6', '114')
('140', '4', '265')
('140', '197', '221')
('91', '91', '5')
('6', '221', '6')
('196', '78', '196')
('78', '5', '197')
('6', '3', '45')
('4', '4', '168')
('3', '3', '175')
('196', '195', '196')
('192', '140', '3')
('175', '7', '175')
('168', '168', '4')
('78', '78', '168')
('5', '221', '220')
('4', '3', '168')
('265', '140', '4')
('192', '192', '125')
('158', '158', '158')
('6', '5', '220')
('174', '174', '3')
('168', '265', '265')
('6', '3', '195')
('220', '220', '5')
('140', '3', '221')
('63', '6', '5')
('5', '192', '6')
('33', '3', '3')
('265', '265', '78')
('265', '256', '265')
('6', '91', '38')
('3', '6', '54')
('174', '11', '45')
('120', '114', '195')
('5', '195', '3')
('221', '221', '197')
('175', '175', '42')
('175', '175', '174')
('114', '63', '6')
('91', '195', '3')
('7', '175', '7')
('6', '33', '33')
('3', '168', '7')
('221', '168', '102')
('180', '180', '78')
('168', '146', '146')
('102', '168', '240')
('4', '168', '102')
('265', '309', '265')
('168', '102', '4')
('91', '6', '91')
('78', '168', '78')
('6', '42', '120')
('6', '221', '221')
('54', '140', '54')
('33', '197', '140')
('256', '265', '265')
('221', '33', '197')
('221', '221', '102')
('175', '7', '119')
('175', '174', '174')
('3', '5', '221')
('240', '240', '180')
('78', '142', '78')
('6', '91', '4')
('6', '221', '3')
('5', '91', '91')
('4', '4', '140')
('3', '78', '78')
('240', '180', '180')
('180', '240', '240')
('140', '54', '140')
('78', '175', '175')
('6', '5', '63')
('6', '102', '221')
('3', '6', '78')
('265', '265', '3')
('265', '265', '256')
('180', '180', '240')
('6', '175', '174')
('331', '4', '265')
('3', '3', '192')
('240', '265', '265')
('240', '240', '6')
('175', '5', '195')
('168', '102', '265')
('120', '3', '3')
('7', '3', '3')
('7', '3', '168')
('174', '27', '221')
('118', '6', '5')
('91', '5', '91')
('6', '168', '168')
('5', '3', '195')
('5', '195', '6')
('3', '102', '102')
('240', '4', '240')
('195', '220', '195')
('195', '196', '195')
('174', '174', '11')
('6', '91', '3')
('5', '175', '175')
('268', '45', '45')
('195', '4', '4')
('195', '195', '220')
('195', '175', '5')
('168', '265', '3')
('146', '146', '168')
('140', '3', '197')
('4', '78', '265')
('4', '168', '3')
('265', '265', '221')
('221', '27', '174')
('197', '33', '197')
('196', '195', '5')
('102', '102', '4')
('54', '140', '221')
('5', '197', '220')
('5', '118', '6')
('3', '168', '265')
('265', '102', '168')
('195', '201', '202')
('175', '5', '221')
('85', '195', '85')
('54', '3', '3')
('5', '33', '33')
('42', '120', '3')
('221', '221', '4')
('220', '221', '221')
('192', '5', '197')
('175', '175', '7')
('175', '175', '4')
('168', '168', '42')
('7', '174', '174')
('6', '5', '195')
('202', '199', '200')
('201', '202', '199')
('199', '200', '33')
('168', '102', '3')
('78', '240', '78')
('6', '45', '195')
('6', '240', '240')
('45', '45', '64')
('4', '4', '265')
('4', '195', '195')
('3', '3', '7')
('240', '78', '219')
('6', '91', '192')
('6', '221', '174')
('3', '4', '168')
('3', '195', '6')
('240', '240', '168')
('195', '85', '195')
('174', '175', '175')
('102', '4', '168')
('78', '78', '240')
('6', '33', '6')
('5', '45', '45')
('5', '197', '6')
('33', '6', '33')
('195', '197', '195')
('175', '42', '120')
('174', '45', '45')
('174', '174', '195')
('168', '78', '102')
('146', '146', '146')
('122', '268', '45')
('120', '6', '221')
('118', '6', '91')
('6', '192', '6')
('5', '91', '5')
('5', '5', '192')
('5', '4', '4')
('3', '4', '6')
('221', '221', '220')
('195', '45', '3')
('140', '140', '195')
('7', '119', '174')
('6', '54', '140')
('4', '5', '197')
('3', '146', '168')
('221', '221', '63')
('195', '6', '5')
('195', '195', '45')
('168', '3', '6')
('140', '3', '195')
('125', '192', '192')
('120', '175', '3')
('63', '120', '114')
('5', '221', '140')
('5', '120', '114')
('42', '42', '120')
('4', '4', '118')
('33', '33', '6')
('3', '5', '197')
('191', '122', '268')
('168', '4', '3')
('142', '7', '7')
('140', '221', '221')
('45', '45', '195')
('45', '3', '140')
('4', '118', '6')
('33', '5', '33')
('3', '6', '7')
('221', '221', '199')
('195', '3', '5')
('120', '114', '5')
('78', '265', '3')
('7', '7', '142')
('6', '78', '78')
('4', '63', '6')
('221', '220', '6')
('201', '45', '45')
('196', '196', '3')
('180', '180', '125')
('11', '11', '45')
('6', '6', '91')
('6', '6', '78')
('4', '265', '4')
('33', '5', '5')
('3', '6', '174')
('3', '197', '33')
('265', '240', '265')
('197', '195', '195')
('196', '78', '78')
('195', '91', '195')
('192', '6', '6')
('142', '7', '3')
('125', '91', '20')
('102', '102', '221')
('91', '20', '174')
('78', '78', '5')
('78', '195', '195')
('27', '221', '3')
('221', '174', '174')
('20', '174', '201')
('195', '195', '201')
('174', '201', '45')
('174', '174', '7')
('140', '195', '195')
('122', '45', '45')
('120', '175', '174')
('91', '195', '6')
('6', '120', '114')
('5', '141', '141')
('33', '33', '192')
('221', '3', '221')
('221', '221', '120')
('221', '199', '102')
('78', '33', '33')
('7', '3', '4')
('6', '5', '4')
('5', '33', '5')
('5', '220', '221')
('3', '4', '265')
('3', '120', '6')
('199', '102', '6')
('195', '5', '220')
('125', '3', '3')
('6', '5', '140')
('5', '3', '45')
('33', '197', '221')
('3', '3', '197')
('3', '221', '27')
('3', '192', '3')
('265', '4', '265')
('221', '220', '220')
('197', '45', '3')
('141', '141', '6')
('119', '174', '175')
('91', '38', '5')
('78', '4', '5')
('6', '91', '197')
('45', '6', '91')
('45', '140', '140')
('38', '5', '118')
('3', '6', '42')
('3', '5', '6')
('3', '196', '196')
('197', '6', '6')
('175', '54', '175')
('175', '3', '3')
('142', '142', '7')
('140', '3', '265')
('125', '180', '180')
('102', '78', '78')
('102', '168', '4')
('102', '168', '265')
('6', '91', '91')
('6', '91', '240')
('6', '140', '140')
('42', '54', '140')
('3', '7', '175')
('3', '45', '195')
('221', '140', '197')
('221', '120', '6')
('200', '33', '195')
('195', '4', '195')
('195', '195', '197')
('174', '6', '6')
('114', '5', '120')
('1', '1', '252')
('6', '125', '3')
('5', '5', '4')
('4', '4', '5')
('3', '78', '142')
('265', '140', '3')
('252', '1', '1')
('221', '221', '42')
('195', '5', '141')
('142', '78', '3')
('120', '6', '120')
('120', '120', '114')
('6', '91', '45')
('6', '5', '192')
('6', '4', '168')
('5', '195', '175')
('45', '45', '192')
('3', '6', '175')
('3', '175', '5')
('240', '240', '5')
('192', '3', '195')
('174', '7', '175')
('174', '7', '174')
('174', '174', '221')
('168', '42', '168')
('168', '4', '4')
('168', '119', '168')
('140', '4', '6')
('140', '3', '78')
('120', '175', '7')
('102', '265', '309')
('91', '5', '3')
('6', '6', '192')
('6', '6', '11')
('5', '192', '5')
('3', '45', '140')
('3', '168', '4')
('195', '195', '54')
('160', '159', '120')
('140', '6', '91')
('120', '114', '4')
('91', '78', '4')
('91', '3', '6')
('85', '195', '195')
('78', '196', '240')
('6', '6', '175')
('45', '168', '146')
('4', '5', '5')
('33', '195', '196')
('3', '78', '168')
('3', '42', '120')
('3', '4', '140')
('3', '3', '91')
('265', '4', '4')
('265', '168', '4')
('196', '3', '196')
('195', '6', '3')
('195', '195', '91')
('195', '174', '174')
('175', '174', '7')
('120', '6', '174')
('102', '4', '4')
('102', '3', '102')
('102', '240', '240')
('6', '6', '33')
('6', '4', '4')
('6', '120', '6')
('45', '64', '195')
('45', '45', '4')
('33', '195', '195')
('3', '7', '7')
('3', '5', '195')
('197', '3', '45')
('195', '175', '195')
('19', '196', '196')
('175', '42', '175')
('174', '221', '221')
('146', '3', '265')
('120', '3', '6')
('64', '195', '195')
('6', '197', '6')
('42', '120', '175')
('4', '5', '221')
('3', '3', '54')
('3', '142', '3')
('3', '140', '6')
('265', '221', '265')
('221', '221', '11')
('195', '5', '192')
('195', '42', '120')
('191', '122', '45')
('174', '175', '174')
('142', '3', '142')
('13', '5', '197')
('119', '168', '119')
('78', '168', '3')
('6', '91', '201')
('6', '3', '5')
('5', '5', '33')
('5', '192', '192')
('33', '5', '192')
('33', '33', '4')
('33', '3', '6')
('3', '33', '3')
('265', '78', '4')
('240', '78', '196')
('240', '242', '78')
('221', '240', '240')
('221', '11', '45')
('220', '6', '195')
('197', '197', '85')
('192', '3', '45')
('180', '180', '45')
('180', '125', '125')
('175', '4', '142')
('175', '174', '6')
('114', '195', '195')
('114', '195', '120')
('78', '219', '311')
('6', '114', '42')
('5', '6', '192')
('5', '5', '45')
('5', '4', '5')
('45', '91', '6')
('45', '45', '6')
('45', '3', '195')
('45', '180', '180')
('3', '6', '4')
('3', '4', '175')
('3', '197', '6')
('242', '78', '240')
('240', '265', '102')
('240', '240', '242')
('221', '221', '6')
('221', '221', '240')
('197', '5', '5')
('195', '5', '4')
('192', '45', '45')
('191', '122', '174')
('180', '45', '180')
('174', '27', '174')
('140', '195', '3')
('13', '195', '4')
